,PlayerID,PlayerName,TeamID,Total_Poss,Total_Points,Total_PPP,PRBallHandler,Cut,Handoff,Isolation,Misc,OffScreen,Postup,OffRebound,PRRollMan,Spotup,Transition,Offensive_Metric
22,201952.0,Jeff Teague,1610612737.0,896.0,805.0,0.8984375,-12.7623431909,3.32078566997,1.80817244553,0.0486897331248,9.73739427796,-6.8080300586,-0.0,-0.0,-0.0,49.0883561859,-10.1812269773,12.4566420346
23,2544.0,LeBron James,1610612739.0,1352.0,1336.0,0.988165680473,16.3643032765,19.0520543518,0.848763965204,-0.748474986444,-1.59648845878,3.81114545127,9.71964494448,17.2693555449,10.4379348285,-1.21159348355,53.0433111304,104.841977773
24,202688.0,Brandon Knight,1610612756.0,927.0,815.0,0.879180151025,-25.8870976711,-0.242478368282,-2.89635582589,3.15725821418,-0.621817354224,-2.63088682485,-0.0,-1.59812092603,-0.0,11.2922382039,26.2656688897,-10.7772022226
25,202331.0,Paul George,1610612754.0,1390.0,1312.0,0.943884892086,11.056408348,13.990768238,-5.00298004137,-1.29803008824,9.20220822392,13.2030409968,-6.01143160252,8.84210587081,-3.29748981574,4.95587383491,9.85267085598,48.0127178927
26,202339.0,Eric Bledsoe,1610612756.0,669.0,613.0,0.916292974589,41.1990935854,2.45262138421,-1.47446888612,-3.17687325031,3.82720242738,-6.07281477845,-1.92028590659,-0.0,-0.0,-8.98925227531,-1.68674044859,18.5480422206
27,202709.0,Cory Joseph,1610612761.0,538.0,494.0,0.918215613383,32.5913625628,-0.0,3.04984699491,4.44435718053,-2.44061049904,2.97524730325,-0.0,-0.0,-0.0,-8.90789801931,7.99694630893,33.9479031648
28,1626156.0,DAngelo  Russell,1610612747.0,826.0,699.0,0.846246973366,-15.4991379491,8.63525515495,5.35326435503,8.11045452522,-2.96106334882,-1.72461371293,-0.0204040007867,-5.13347089113,-0.0,-1.04009140525,-18.8812002654,-42.4035831799
29,200826.0,J.J. Barea,1610612742.0,540.0,471.0,0.872222222222,12.5175628011,-0.0,1.51921593868,-7.98534233006,-1.49035758078,-0.0,-0.0,-0.0,-0.0,21.8470882925,-10.8709751935,4.02791927337
30,202681.0,Kyrie Irving,1610612739.0,552.0,533.0,0.965579710145,25.7545817846,-0.0,-3.89574451864,17.7402773152,4.66308968876,-0.0,1.61396843951,-3.54617059053,-0.0,0.736885664132,14.2654420395,53.7453195744
31,200765.0,Rajon Rondo,1610612758.0,855.0,635.0,0.74269005848,-19.8466834453,-0.480010621932,-0.113361298308,-6.4852809986,-4.06441939857,-0.0,-0.0,-3.42477064916,-0.0,-5.80096221513,-49.8909892658,-130.789132672
32,203918.0,Rodney Hood,1610612762.0,831.0,812.0,0.977135980746,19.4756460057,-0.916348856034,4.75978554994,22.5131892578,-2.12306595658,-5.44152183486,2.9589421391,-0.826837060703,-0.0,25.2461891846,10.1058541494,66.1524500504
33,201142.0,Kevin Durant,1610612760.0,1268.0,1391.0,1.09700315457,23.1908873404,33.1397150392,12.9586127037,38.9380931125,19.8604208197,10.6784705082,49.7747705733,5.11553514377,1.16961417001,14.6734162058,51.3682581758,223.160849873
